"LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","ALLSKY_SFC_SW_DWN","RH2M","T2M","T2MDEW","T2M_MAX","WS2M","ALLSKY_SFC_LW_DWN","PS","YEAR","T2MWET","T2M_MIN","WD50M","WS50M","ALLSKY_SFC_SW_DIFF","ALLSKY_SFC_SW_DNI","ALLSKY_SRF_ALB","CLOUD_AMT","YEAR","PRECTOTCORR","WD2M","TOA_SW_DWN","GWETPROF","TS","WD10M","WS10M","ALLSKY_KT","YEAR","ALLSKY_SFC_PAR_TOT","CLRSKY_SFC_SW_DWN","GWETROOT","QV2M","T2M_RANGE","GWETTOP","WS10M_MAX","WS10M_MIN","YEAR","WS10M_RANGE","WS50M_MAX","WS50M_MIN","ALLSKY_SFC_UVA","WS50M_RANGE","ALLSKY_SFC_UVB","ALLSKY_SFC_UV_INDEX","CDD0","YEAR","CDD18_3","CLRSKY_KT","CLRSKY_SFC_PAR_TOT","FROST_DAYS","HDD0","HDD18_3","IMERG_PRECTOT","MIDDAY_INSOL","YEAR","SNODP","SZA","TOA_SW_DNI","TS_MAX","TS_MIN","WS2M_MAX","WS2M_MIN","WS2M_RANGE","YEAR","AOD_55","PW","AIRMASS","U10M","V10M","ALLSKY_NKT","ALLSKY_SFC_LW_UP","ALLSKY_SFC_PAR_DIFF","YEAR","ALLSKY_SFC_PAR_DIRH","ALLSKY_SFC_SW_DIRH","ALLSKY_SFC_SW_UP","AOD_55_ADJ","AOD_84","CLOUD_AMT_DAY","CLOUD_AMT_NIGHT","CLOUD_OD","YEAR","CLRSKY_DAYS","CLRSKY_NKT","CLRSKY_SFC_LW_DWN","CLRSKY_SFC_LW_UP","CLRSKY_SFC_PAR_DIFF","CLRSKY_SFC_PAR_DIRH","CLRSKY_SFC_SW_DIFF","CLRSKY_SFC_SW_DIRH","YEAR","CLRSKY_SFC_SW_DNI","CLRSKY_SFC_SW_UP","CLRSKY_SRF_ALB","DISPH","EVLAND","EVPTRNS","FRSEAICE","FRSNO","YEAR","IMERG_PRECLIQUID_PROB","IMERG_PRECTOT_COUNT","ORIGINAL_ALLSKY_SFC_LW_DWN","ORIGINAL_ALLSKY_SFC_SW_DIFF","ORIGINAL_ALLSKY_SFC_SW_DIRH","ORIGINAL_ALLSKY_SFC_SW_DWN","ORIGINAL_CLRSKY_SFC_LW_DWN","ORIGINAL_CLRSKY_SFC_SW_DWN","YEAR","PBLTOP","PRECSNO","PRECSNOLAND","PSH","QV10M","RHOA","SLP","SRF_ALB_ADJ","YEAR","T10M","T10M_MAX","T10M_MIN","T10M_RANGE","TO3","TQV","TROPPB","TROPQ","YEAR","TROPT","TSOIL1","TSOIL2","TSOIL3","TSOIL4","TSOIL5","TSOIL6","TSURF","YEAR","TS_ADJ","TS_RANGE","U2M","U50M","V2M","V50M","Z0M"
108.025131,34.300369,2025,7,21,202,2025-07-21,13.72,77.61,24.45,20.02,28.48,1.46,36.21,92.64,2025,22.24,20.43,81.8,2.75,9.55,4.45,0.18,95.69,2025,3.93,85,40.21,0.49,24.99,83.9,2.14,0.34,2025,6.44,26.76,0.51,15.88,8.05,0.54,4.56,0.6,2025,3.96,5.18,0.85,0.9,4.33,0.03,1.48,24.45,2025,6.15,0.67,12.25,0,0,0,NA,46.5,2025,0,NA,66.5,30.89,19.7,3.32,0.39,2.93,2025,0.45,4.72,2.82,-1.89,-0.2,0.41,37.7,5.93,2025,0.51,4.17,2.4,0.45,0.3,95.2,96.37,10.07,2025,0,0.79,33.64,37.63,4.92,7.33,8.28,18.47,2025,24.74,4.48,0.18,0.33,4.02,5.26,0,0,2025,NA,NA,NA,12.41,1.31,NA,NA,NA,2025,86.35,0,0,0.33,15.33,1.08,100.67,0.18,2025,24.49,27.74,21.01,6.73,283.06,47.54,10.02,0.01,2025,-71.82,24.79,24.82,24.83,21.73,17,13.48,24.99,2025,23.05,11.19,-1.31,-2.38,-0.11,-0.34,0.07
108.025131,34.300369,2025,7,22,203,2025-07-22,17.04,78.25,25.99,21.58,31.01,2.43,37.05,92.35,2025,23.78,21.14,75.8,4.65,11.59,5.75,0.17,78.91,2025,0.07,78.8,40.13,0.49,27,77.3,3.53,0.42,2025,7.95,26.53,0.49,17.57,9.87,0.49,5.76,1.37,2025,4.39,6.89,2.54,1.09,4.35,0.03,1.82,26.08,2025,7.78,0.66,12.18,0,0,0,NA,51.4,2025,0,NA,66.51,33.83,20.76,4.03,0.58,3.45,2025,0.56,5.2,2.84,-3.3,-0.74,0.51,39.34,7.27,2025,0.68,5.46,2.94,0.56,0.37,92.76,59.52,4.96,2025,0,0.79,34.9,39.29,5.37,6.81,8.95,17.58,2025,23.76,4.36,0.18,0.33,4.21,6.65,0,0,2025,NA,NA,NA,15.24,1.81,NA,NA,NA,2025,85.52,0,0,0.41,17.25,1.07,100.29,0.17,2025,25.75,30.18,21.49,8.69,283.6,52.27,13.34,0.01,2025,-63.91,26.11,25.14,24.49,21.77,17.08,13.49,27,2025,26.26,13.07,-2.28,-4.26,-0.45,-1.07,0.07
108.025131,34.300369,2025,7,23,204,2025-07-23,22.02,73.49,27.5,21.86,32.53,3.11,36.93,92.17,2025,24.68,22.85,90.8,5.93,10.34,14.52,0.15,63.5,2025,0.05,89.3,40.04,0.48,28.53,89.2,4.49,0.55,2025,10.25,26.59,0.48,17.89,9.68,0.46,6.46,2.25,2025,4.21,7.4,3.86,1.35,3.54,0.04,2.18,27.69,2025,9.39,0.66,12.25,0,0,0,NA,64.99,2025,0,NA,66.52,36.05,22.57,4.65,1.27,3.38,2025,0.55,5.11,2.87,-4.46,-0.06,0.66,40.17,6.85,2025,3.4,11.69,3.24,0.55,0.35,60.06,68.32,3.23,2025,0,0.79,35.57,40.13,5.27,6.98,8.65,17.93,2025,24.03,3.81,0.15,0.33,4.68,7.36,0,0,2025,NA,NA,NA,13.32,8.69,NA,NA,NA,2025,84.85,0,0,0.53,17.56,1.06,100.08,0.15,2025,27.19,31.43,22.99,8.44,285.8,49.94,10.4,0,2025,-71.25,27.59,26.03,24.43,21.79,17.15,13.49,28.53,2025,27.86,13.48,-3.09,-5.87,-0.04,0.08,0.07
108.025131,34.300369,2025,7,24,205,2025-07-24,20.06,67.83,28.36,21.14,34.81,1.76,37.07,91.97,2025,24.75,22.33,123,3.96,13.55,6.84,0.17,92.22,2025,0.09,124,39.96,0.48,29.17,122.5,2.68,0.5,2025,9.33,26,0.47,17.14,12.48,0.44,4.38,1.73,2025,2.65,5.55,2.24,1.24,3.31,0.04,2.09,28.57,2025,10.27,0.65,11.96,0,0,0,NA,63.15,2025,0,NA,66.52,38.52,22.06,3.15,0.82,2.33,2025,0.68,5.34,2.9,-2.02,1.29,0.6,40.04,8.48,2025,0.85,6.51,3.21,0.68,0.44,91.67,92.99,1.84,2025,0,0.78,36.01,40.01,5.88,6.07,9.72,16.28,2025,21.75,3.99,0.17,0.33,4.17,6.02,0,0,2025,NA,NA,NA,17.7,2.36,NA,NA,NA,2025,83.38,0,0,0.48,16.61,1.05,99.88,0.17,2025,28.34,33.8,22.61,11.19,275.12,52.53,11.68,0.01,2025,-69.5,28.22,26.65,24.57,21.82,17.23,13.49,29.17,2025,27.51,16.46,-1.31,-2.91,0.88,1.89,0.07
108.025131,34.300369,2025,7,25,206,2025-07-25,19.06,66.82,29.37,21.99,34.98,1.59,37.33,91.89,2025,25.68,24.22,130.8,3.66,14.5,4.01,0.18,99,2025,10.99,131,39.87,0.48,29.83,129.5,2.43,0.48,2025,8.88,25.95,0.47,18.13,10.76,0.52,3.52,0.96,2025,2.56,6.11,1.6,1.18,4.51,0.03,1.96,29.6,2025,11.3,0.65,11.92,0,0,0,NA,60.02,2025,0,NA,66.53,37.57,23.85,2.67,0.5,2.17,2025,0.69,5.56,2.93,-1.76,1.45,0.57,41.06,8.49,2025,0.39,4.57,3.42,0.69,0.45,98.96,99.05,2.26,2025,0,0.78,36.57,41.04,5.88,6.03,9.73,16.22,2025,21.36,4.42,0.19,0.33,5.7,4.73,0,0,2025,NA,NA,NA,18.03,1.03,NA,NA,NA,2025,82.25,0,0,0.46,17.18,1.05,99.78,0.18,2025,29.52,34.49,24.58,9.91,275.27,54.24,11.83,0.01,2025,-70.91,28.9,27.25,24.82,21.86,17.3,13.49,29.83,2025,29.56,13.72,-1.13,-2.55,0.98,2.21,0.07
108.025131,34.300369,2025,7,26,207,2025-07-26,21.2,71.63,28.96,22.89,34.07,1.13,37.58,91.99,2025,25.93,24.61,120.3,3.03,12.2,10.16,0.17,86.63,2025,6.45,124.7,39.78,0.48,29.05,120.4,1.84,0.53,2025,9.79,26.29,0.48,19.1,9.46,0.54,2.81,0.89,2025,1.92,5.9,1.34,1.3,4.56,0.04,2.16,29.34,2025,11.04,0.66,12.08,0,0,0,NA,63.11,2025,0,NA,66.54,35.29,24.2,1.89,0.45,1.44,2025,0.62,5.12,2.96,-1.34,0.79,0.64,41.4,7.83,2025,1.96,9.01,3.56,0.62,0.4,81.51,93.81,2.96,2025,0,0.8,36.33,41.37,5.3,6.79,8.73,17.56,2025,23.24,4.3,0.18,0.33,4.44,4.38,0,0,2025,NA,NA,NA,16.19,5,NA,NA,NA,2025,82.11,0,0,0.51,18.02,1.05,99.87,0.17,2025,29.28,34.02,25.11,8.91,280.82,50.62,12.8,0.01,2025,-65.97,28.56,27.45,25.08,21.92,17.37,13.5,29.05,2025,30.17,11.09,-0.78,-2.19,0.54,1.28,0.07
108.025131,34.300369,2025,7,27,208,2025-07-27,25.42,65.3,29.26,21.71,34.28,1.55,36.9,92.05,2025,25.48,24.35,103.8,3.57,8.5,21.31,0.15,40.68,2025,0.13,98.6,39.69,0.48,30.07,100.6,2.37,0.64,2025,11.67,26.22,0.47,17.75,9.93,0.46,4.65,0.25,2025,4.4,6.64,0.48,1.5,6.16,0.04,2.46,29.32,2025,11.02,0.66,12.01,0,0,0,NA,78.05,2025,0,NA,66.56,38.33,22.69,3.29,0.11,3.18,2025,0.55,4.58,3,-1.93,0.36,0.77,41.71,5.74,2025,5.93,16.93,3.67,0.55,0.35,22.83,65.68,1.53,2025,0,0.8,36.13,41.69,5.21,6.8,8.53,17.69,2025,23.67,3.78,0.15,0.33,5.12,7.86,0,0,2025,NA,NA,NA,10.05,15.37,NA,NA,NA,2025,80.39,0,0,0.61,17.09,1.05,99.94,0.15,2025,29.32,33.21,25.25,7.96,281.5,45.61,13.97,0.01,2025,-62.89,29.09,27.54,25.26,21.98,17.44,13.5,30.07,2025,30.69,15.64,-1.31,-2.75,0.2,0.67,0.07
108.025131,34.300369,2025,7,28,209,2025-07-28,25.41,60.48,29.47,20.43,35.65,1.92,36.16,91.87,2025,24.95,24.24,91.8,4.09,8.58,21.81,0.16,40.55,2025,0,91.5,39.6,0.48,30.36,91.7,2.87,0.64,2025,11.5,26.26,0.46,16.42,11.41,0.42,4.8,1.3,2025,3.5,7.33,1.97,1.47,5.36,0.04,2.38,29.95,2025,11.65,0.66,11.87,0,0,0,NA,76.08,2025,0,NA,66.59,39.72,22.84,3.42,0.72,2.7,2025,0.54,3.92,3.03,-2.7,0.08,0.78,41.75,5.78,2025,5.72,16.84,3.68,0.54,0.35,22.51,65.82,1.24,2025,0,0.8,35.29,41.73,5.34,6.54,8.84,17.43,2025,23.67,3.8,0.16,0.33,4.54,6.39,0,0,2025,NA,NA,NA,10.16,15.25,NA,NA,NA,2025,82.44,0,0,0.61,15.9,1.05,99.75,0.16,2025,29.44,34.59,25.02,9.57,283.67,39.76,11.39,0,2025,-68.06,29.57,27.98,25.47,22.06,17.51,13.5,30.36,2025,30.81,16.88,-1.83,-3.78,0.05,0.12,0.07
108.025131,34.300369,2025,7,29,210,2025-07-29,22.56,56.58,30.02,19.82,36.6,1.17,37.45,91.74,2025,24.92,23.44,67.9,2.52,9.86,15.57,0.15,63.33,2025,0.7,68.9,39.5,0.48,30.94,69.4,1.83,0.57,2025,10.36,26.39,0.45,15.84,13.16,0.41,3.14,0.73,2025,2.41,3.73,0.75,1.35,2.98,0.04,2.25,30.02,2025,11.72,0.67,12.04,0,0,0,NA,75.83,2025,0,NA,66.6,41.28,22.42,2.37,0.52,1.85,2025,0.4,4.21,3.07,-1.45,-0.55,0.69,41.26,6.41,2025,3.95,12.71,3.32,0.4,0.26,56.79,72.5,3.83,2025,0,0.81,35.84,41.22,5.3,6.73,8.71,17.68,2025,24.98,3.86,0.16,0.33,4.12,4.88,0,0,2025,NA,NA,NA,12.3,10.26,NA,NA,NA,2025,82.37,0,0,0.54,15.04,1.05,99.61,0.15,2025,30.16,35.51,24.29,11.22,279.97,42.2,10.12,0,2025,-70.96,29.93,28.26,25.69,22.15,17.58,13.5,30.94,2025,29.79,18.86,-0.93,-1.97,-0.36,-0.8,0.07
108.025131,34.300369,2025,7,30,211,2025-07-30,26.91,54.06,30.72,19.84,36.96,2.09,36.65,91.71,2025,25.28,24.39,105.3,4.53,6.32,28.19,0.17,17.28,2025,0.05,100.7,39.41,0.47,31.67,99.8,3.12,0.68,2025,12.33,27.41,0.45,15.85,12.57,0.4,5.29,0.9,2025,4.39,7.58,1.21,1.6,6.37,0.04,2.43,30.68,2025,12.38,0.7,12.55,0,0,0,NA,80.37,2025,0,NA,66.62,41.26,23.13,3.87,0.53,3.34,2025,0.3,3.75,3.11,-2.52,0.44,0.83,42.77,4.24,2025,8.09,20.59,4.41,0.3,0.19,15.18,20.22,2.33,2025,0,0.85,36.15,42.76,3.7,8.85,6.1,21.31,2025,29.75,4.49,0.17,0.33,3.66,3.95,0,0,2025,NA,NA,NA,7.47,19.44,NA,NA,NA,2025,79.45,0,0,0.65,15.33,1.04,99.56,0.17,2025,30.7,35.82,25.56,10.26,290.7,38.45,10.39,0,2025,-70.79,30.55,28.72,25.94,22.25,17.65,13.51,31.67,2025,32.61,18.13,-1.77,-3.36,0.33,0.92,0.07
108.025131,34.300369,2025,7,31,212,2025-07-31,26.02,52.06,31.22,19.55,37.47,2.42,36.85,91.67,2025,25.39,25.29,121.3,5.29,7.42,24.62,0.16,32.75,2025,0,109.6,39.3,0.47,32.43,112.2,3.59,0.66,2025,11.93,26.78,0.44,15.58,12.18,0.38,5.86,1.68,2025,4.18,7.44,3.01,1.54,4.43,0.04,2.48,31.38,2025,13.08,0.68,12.25,0,0,0,NA,79.39,2025,0,NA,66.64,41.96,24.75,4.12,0.81,3.31,2025,0.34,4.04,3.15,-2.99,1.22,0.81,42.55,4.84,2025,7.09,18.61,3.99,0.34,0.23,29.14,37.8,1.24,2025,0,0.83,36.3,42.53,3.86,8.4,6.43,20.35,2025,27.82,4.11,0.16,0.33,3.24,3.02,0,0,2025,NA,NA,NA,8.97,17.05,NA,NA,NA,2025,79.64,0,0,0.62,15.24,1.04,99.52,0.16,2025,30.98,36.28,25.81,10.47,286.43,41.87,10.42,0,2025,-71.47,31.32,29.3,26.24,22.36,17.72,13.51,32.43,2025,32.26,17.21,-2.1,-3.93,0.75,2.39,0.07
108.025131,34.300369,2025,8,1,213,2025-08-01,25.05,49.81,30.54,18.14,37.05,2.61,36.39,91.76,2025,24.34,25.5,95.3,5.31,7.8,22.77,0.15,48.1,2025,0,89.7,39.19,0.47,31.69,91.2,3.85,0.64,2025,11.4,25.91,0.43,14.27,11.55,0.38,6.17,1.51,2025,4.66,8.31,2.43,1.45,5.88,0.04,2.27,31.27,2025,12.97,0.66,11.77,0,0,0,NA,76.58,2025,0,NA,66.65,41.45,24.94,4.39,0.75,3.64,2025,0.39,4.11,3.19,-3.62,0.08,0.78,41.14,5.24,2025,6.17,17.25,3.58,0.39,0.26,28.87,75.03,1.28,2025,0,0.81,35.34,41.12,4.68,7.1,7.84,18.07,2025,24.97,3.71,0.15,0.33,2.81,2.27,0,0,2025,NA,NA,NA,9.42,15.63,NA,NA,NA,2025,78.57,0,0,0.6,13.93,1.05,99.63,0.15,2025,30.33,35.82,26.01,9.81,288.73,43.56,10.05,0,2025,-72.7,31.08,29.57,26.55,22.48,17.79,13.51,31.69,2025,29.69,16.51,-2.51,-4.85,-0.01,0.45,0.07
108.025131,34.300369,2025,8,2,214,2025-08-02,25.28,48.39,31.01,17.94,38.26,1.97,36.68,91.66,2025,24.48,23.72,99.9,3.88,7.4,23.3,0.16,33.64,2025,0,94.5,39.08,0.47,32.4,95.4,2.9,0.65,2025,11.57,25.88,0.43,14.1,14.54,0.37,5.19,0.98,2025,4.21,5.8,0.85,1.47,4.95,0.04,2.33,30.99,2025,12.69,0.66,11.82,0,0,0,NA,78.11,2025,0,NA,66.65,42.8,23.04,3.87,0.72,3.15,2025,0.39,4.7,3.23,-2.79,0.27,0.79,42.25,4.97,2025,6.6,17.88,3.72,0.39,0.27,19.98,52.76,1.7,2025,0,0.81,36.06,42.23,4.69,7.13,7.84,18.04,2025,24.87,3.81,0.16,0.33,2.72,1.96,0,0,2025,NA,NA,NA,8.68,16.59,NA,NA,NA,2025,82.18,0,0,0.61,13.64,1.04,99.5,0.16,2025,30.8,37.11,24.35,12.76,283.72,49.88,9.47,0,2025,-74.29,31.2,29.52,26.77,22.61,17.86,13.51,32.4,2025,31.7,19.76,-1.9,-3.71,0.15,0.65,0.07
108.025131,34.300369,2025,8,3,215,2025-08-03,24.53,50.9,32.14,19.79,39.44,1.94,37.89,91.59,2025,25.97,25.15,116.3,3.92,8.16,21.08,0.16,46.66,2025,0.01,108.8,38.97,0.47,33.6,110,2.84,0.63,2025,11.25,25.3,0.42,15.84,14.29,0.37,5.06,1.06,2025,4,6.47,1.68,1.42,4.79,0.04,2.29,32.3,2025,14,0.65,11.58,0,0,0,NA,74.7,2025,0,NA,66.67,44.9,24.85,3.69,0.69,3,2025,0.43,5.23,3.28,-2.05,0.75,0.78,42.95,5.32,2025,5.92,16.38,3.58,0.43,0.3,26.13,75.4,1.85,2025,0,0.8,37.29,42.93,4.83,6.75,8.17,17.13,2025,23.46,3.7,0.16,0.33,2.49,1.58,0,0,2025,NA,NA,NA,9.58,14.95,NA,NA,NA,2025,78.2,0,0,0.59,15.42,1.04,99.41,0.16,2025,31.91,38.14,25.28,12.86,275.83,51.2,10.13,0.01,2025,-75.81,32.32,30.13,27,22.74,17.94,13.52,33.6,2025,32.94,20.05,-1.42,-2.7,0.48,1.34,0.07
108.025131,34.300369,2025,8,4,216,2025-08-04,14.72,57.77,29.91,20.14,35.58,2.18,38.15,91.94,2025,25.02,25.08,56.5,4.44,9.69,5.44,0.17,97.07,2025,3.98,61.7,38.85,0.47,30.49,61.1,3.2,0.38,2025,6.81,23.67,0.42,16.14,10.5,0.4,4.94,1.29,2025,3.65,5.65,2.38,0.86,3.27,0.02,1.4,30.33,2025,12.03,0.61,10.67,0,0,0,NA,54.61,2025,0,NA,66.69,39.31,24.65,3.66,0.66,3,2025,0.7,5.69,3.33,-2.07,-1.14,0.47,40.83,6.11,2025,0.71,5.03,2.42,0.7,0.47,95.74,98.93,12.83,2025,0,0.75,36.63,40.79,5.82,4.85,10.07,13.6,2025,18.49,3.83,0.18,0.33,2.78,0.77,0,0,2025,NA,NA,NA,12.85,1.87,NA,NA,NA,2025,85.43,0,0,0.35,15.63,1.05,99.81,0.17,2025,29.87,34.65,25.3,9.35,272.75,57.1,9.08,0,2025,-77.98,30.83,30.25,27.3,22.89,18.01,13.52,30.49,2025,29.06,14.66,-1.46,-2.5,-0.78,-1.65,0.07
108.025131,34.300369,2025,8,5,217,2025-08-05,10.39,73.38,28.15,22.54,33.58,1.71,38.35,92.22,2025,25.35,24.15,4,3.56,8.33,1.23,0.17,99.11,2025,7.88,11.6,38.73,0.47,29.09,10.5,2.5,0.27,2025,5.03,23.13,0.43,18.66,9.43,0.48,4.19,0.68,2025,3.51,4.69,1.23,0.68,3.46,0.02,1.14,28.87,2025,10.57,0.6,10.52,0,0,0,NA,27.88,2025,0,NA,66.69,37.23,23.81,3.09,0.31,2.78,2025,0.9,6.21,3.38,-0.31,-1.65,0.33,36.98,4.95,2025,0.09,2.07,1.74,0.9,0.6,98.72,99.65,13.46,2025,0,0.74,36.59,36.93,6.63,3.89,11.4,11.73,2025,15.61,3.78,0.18,0.33,3.77,0.96,0,0,2025,NA,NA,NA,10.12,0.27,NA,NA,NA,2025,83.06,0,0,0.25,18.09,1.06,100.13,0.17,2025,27.97,32.46,24.4,8.06,269.58,61.22,9.81,0,2025,-78.28,29.16,29.07,27.32,23.03,18.08,13.52,29.09,2025,21.56,13.42,-0.24,-0.16,-1.14,-2.35,0.07
108.025131,34.300369,2025,8,6,218,2025-08-06,20.68,69.24,28.37,21.58,33.61,1.61,37.78,92.23,2025,24.97,22.93,61.7,3.4,10.45,11.88,0.14,81.21,2025,2.69,77.6,38.61,0.47,29.17,74.6,2.39,0.54,2025,9.65,24.64,0.44,17.63,10.68,0.45,4.94,0.33,2025,4.61,5.48,0.56,1.25,4.92,0.04,2.1,28.27,2025,9.97,0.64,11.36,0,0,0,NA,65.62,2025,0,NA,66.7,37.77,22.48,3.67,0.19,3.48,2025,0.57,5.91,3.43,-1.4,-0.39,0.67,39.47,6.86,2025,2.8,10.23,2.77,0.57,0.37,68.15,99.5,3.89,2025,0,0.8,36.22,39.43,5.62,5.74,9.37,15.27,2025,20.71,3.26,0.15,0.33,3.19,1.57,0,0,2025,NA,NA,NA,13.35,7.33,NA,NA,NA,2025,84.98,0,0,0.5,17.06,1.06,100.15,0.14,2025,28.28,32.32,23.21,9.11,268,59.27,9.67,0,2025,-78.85,28.91,28.5,27.15,23.15,18.16,13.53,29.17,2025,26.44,15.29,-1,-1.63,-0.22,-0.88,0.07
108.025131,34.300369,2025,8,7,219,2025-08-07,19.92,72.89,28.97,23.07,34.76,2.37,37.85,92.2,2025,26.02,24.46,68.9,4.58,10.36,13.08,0.15,79.08,2025,4.17,73.5,38.5,0.47,30.04,71.9,3.44,0.52,2025,9.37,25.13,0.44,19.29,10.3,0.46,5.41,1.12,2025,4.29,6.69,1.98,1.25,4.71,0.03,2.07,29.61,2025,11.31,0.65,11.71,0,0,0,NA,47.62,2025,0,NA,66.73,38.98,24.09,3.82,0.55,3.27,2025,0.51,6.35,3.48,-3.1,-1.01,0.65,40.83,6.79,2025,2.58,9.58,2.91,0.51,0.34,74.11,86.04,2.64,2025,0,0.82,36.72,40.8,5.26,6.45,8.68,16.45,2025,22.59,3.6,0.16,0.33,3.38,2.3,0,0,2025,NA,NA,NA,13.37,6.55,NA,NA,NA,2025,82.9,0,0,0.48,18.92,1.05,100.1,0.15,2025,28.71,33.54,24.79,8.75,266.36,64.79,9.68,0,2025,-79.24,29.41,28.48,26.98,23.25,18.24,13.53,30.04,2025,29.08,14.89,-2.18,-4,-0.65,-1.55,0.07
108.025131,34.300369,2025,8,8,220,2025-08-08,11.3,70.77,28.98,22.64,34.45,1.64,38.57,92.11,2025,25.81,24.7,3.9,3.32,8.38,2.26,0.17,97.43,2025,5.33,5.1,38.38,0.47,30.06,5.1,2.34,0.29,2025,5.42,23.25,0.44,18.84,9.75,0.46,3.71,0.86,2025,2.85,5.5,1.29,0.73,4.21,0.02,1.23,29.58,2025,11.28,0.61,10.61,0,0,0,NA,45.08,2025,0,NA,66.76,37.86,24.32,2.72,0.55,2.17,2025,0.9,6.37,3.54,-0.19,-2.15,0.37,39.69,5.2,2025,0.22,2.93,1.9,0.9,0.59,97.72,97.02,8.8,2025,0,0.76,36.94,39.64,6.67,3.93,11.3,11.95,2025,16.11,3.8,0.18,0.33,4.1,2.1,0,0,2025,NA,NA,NA,10.66,0.64,NA,NA,NA,2025,83.37,0,0,0.27,18.35,1.05,100,0.17,2025,28.73,33.64,24.87,8.77,266.74,63.41,9.62,0,2025,-79.28,29.72,28.73,26.93,23.33,18.31,13.53,30.07,2025,26.87,13.54,-0.13,-0.21,-1.51,-3.03,0.07
108.025131,34.300369,2025,8,9,221,2025-08-09,13.37,66.89,26.29,19.23,30.35,1.08,37.18,92.3,2025,22.76,22.62,355.1,2.23,9.91,2.26,0.14,94.42,2025,1.99,359.1,38.26,0.47,26.93,357.8,1.56,0.35,2025,6.32,23.93,0.44,15.22,7.73,0.44,2.59,0.68,2025,1.91,4.42,1.01,0.86,3.41,0.03,1.47,26.48,2025,8.18,0.63,10.93,0,0,0,NA,47.73,2025,0,NA,66.79,34.34,22.4,1.66,0.4,1.26,2025,0.74,5.89,3.6,0.03,-0.82,0.44,38.72,6.1,2025,0.23,3.47,1.88,0.74,0.48,92.81,96.67,10.15,2025,0,0.79,35.06,38.66,6.04,4.9,10.27,13.67,2025,18.7,3.38,0.16,0.33,2.45,1.56,0,0,2025,NA,NA,NA,12.51,0.86,NA,NA,NA,2025,85.19,0,0,0.32,14.65,1.07,100.28,0.14,2025,26.23,29.65,22.72,6.93,267.84,58.21,10.05,0,2025,-78.18,27.56,28.06,26.87,23.41,18.39,13.54,26.93,2025,25.02,11.94,0.01,0.1,-0.61,-1.2,0.07
108.025131,34.300369,2025,8,10,222,2025-08-10,8.68,72.94,25.42,19.91,30.09,1.48,36.26,92.41,2025,22.66,21.8,88.9,2.99,6.78,0.96,0.17,99.31,2025,2.35,87.7,38.13,0.47,25.93,88.6,2.21,0.23,2025,4.24,24.79,0.44,15.83,8.29,0.45,4.12,0.66,2025,3.46,4.88,1.05,0.61,3.83,0.02,1.04,25.95,2025,7.65,0.65,11.31,0,0,0,NA,27.31,2025,0,NA,66.8,33.35,20.78,2.96,0.35,2.61,2025,0.78,4.86,3.65,-1.61,-0.04,0.29,38.15,4.14,2025,0.1,1.9,1.44,0.78,0.51,99.24,99.41,18.64,2025,0,0.82,34.05,38.1,5.78,5.54,9.68,15.11,2025,20.01,4,0.18,0.33,2.43,1.36,0,0,2025,NA,NA,NA,8.41,0.27,NA,NA,NA,2025,85.76,0,0,0.21,15.34,1.07,100.41,0.17,2025,25.45,29.34,22.59,6.75,271.62,46.33,10.24,0.01,2025,-74.81,26.48,27.02,26.61,23.47,18.46,13.54,25.93,2025,23.96,12.57,-1.15,-2.01,-0.05,-0.04,0.07
108.025131,34.300369,2025,8,11,223,2025-08-11,26.34,54.8,27.54,16.4,36,1.36,33.36,92.22,2025,21.97,19.44,152.8,2.86,5.98,28.3,0.16,21.11,2025,0.01,137.5,38,0.47,28.4,144.9,2.12,0.69,2025,11.89,26.85,0.44,12.72,16.56,0.4,3.92,0.73,2025,3.19,4.69,0.88,1.54,3.81,0.04,2.32,27.72,2025,9.42,0.71,12.1,0,0,0,NA,82.1,2025,0,NA,66.83,40.94,18.32,2.91,0.6,2.31,2025,0.29,2.8,3.72,-0.68,0.97,0.88,40.31,4.08,2025,7.8,20.35,3.84,0.29,0.19,12.82,32.72,1.43,2025,0,0.9,32.86,40.3,3.84,8.27,6.25,20.6,2025,29.51,3.91,0.16,0.33,3.29,3.32,0,0,2025,NA,NA,NA,6.97,19.36,NA,NA,NA,2025,83.39,0,0,0.63,12.19,1.06,100.15,0.16,2025,27.81,34.83,20.7,14.13,290.55,26.08,13.14,0.01,2025,-64.73,27.65,26.73,26.25,23.5,18.54,13.54,28.4,2025,28.13,22.62,-0.53,-0.71,0.58,1.38,0.07
