"LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","ALLSKY_SFC_SW_DWN","RH2M","T2M","T2MDEW","T2M_MAX","WS2M","ALLSKY_SFC_LW_DWN","PS","YEAR","T2MWET","T2M_MIN","WD50M","WS50M","ALLSKY_SFC_SW_DIFF","ALLSKY_SFC_SW_DNI","ALLSKY_SRF_ALB","CLOUD_AMT","YEAR","PRECTOTCORR","WD2M","TOA_SW_DWN","GWETPROF","TS","WD10M","WS10M","ALLSKY_KT","YEAR","ALLSKY_SFC_PAR_TOT","CLRSKY_SFC_SW_DWN","GWETROOT","QV2M","T2M_RANGE","GWETTOP","WS10M_MAX","WS10M_MIN","YEAR","WS10M_RANGE","WS50M_MAX","WS50M_MIN","ALLSKY_SFC_UVA","WS50M_RANGE","ALLSKY_SFC_UVB","ALLSKY_SFC_UV_INDEX","CDD0","YEAR","CDD18_3","CLRSKY_KT","CLRSKY_SFC_PAR_TOT","FROST_DAYS","HDD0","HDD18_3","IMERG_PRECTOT","MIDDAY_INSOL","YEAR","SNODP","SZA","TOA_SW_DNI","TS_MAX","TS_MIN","WS2M_MAX","WS2M_MIN","WS2M_RANGE","YEAR","AOD_55","PW","AIRMASS","U10M","V10M","ALLSKY_NKT","ALLSKY_SFC_LW_UP","ALLSKY_SFC_PAR_DIFF","YEAR","ALLSKY_SFC_PAR_DIRH","ALLSKY_SFC_SW_DIRH","ALLSKY_SFC_SW_UP","AOD_55_ADJ","AOD_84","CLOUD_AMT_DAY","CLOUD_AMT_NIGHT","CLOUD_OD","YEAR","CLRSKY_DAYS","CLRSKY_NKT","CLRSKY_SFC_LW_DWN","CLRSKY_SFC_LW_UP","CLRSKY_SFC_PAR_DIFF","CLRSKY_SFC_PAR_DIRH","CLRSKY_SFC_SW_DIFF","CLRSKY_SFC_SW_DIRH","YEAR","CLRSKY_SFC_SW_DNI","CLRSKY_SFC_SW_UP","CLRSKY_SRF_ALB","DISPH","EVLAND","EVPTRNS","FRSEAICE","FRSNO","YEAR","IMERG_PRECLIQUID_PROB","IMERG_PRECTOT_COUNT","ORIGINAL_ALLSKY_SFC_LW_DWN","ORIGINAL_ALLSKY_SFC_SW_DIFF","ORIGINAL_ALLSKY_SFC_SW_DIRH","ORIGINAL_ALLSKY_SFC_SW_DWN","ORIGINAL_CLRSKY_SFC_LW_DWN","ORIGINAL_CLRSKY_SFC_SW_DWN","YEAR","PBLTOP","PRECSNO","PRECSNOLAND","PSH","QV10M","RHOA","SLP","SRF_ALB_ADJ","YEAR","T10M","T10M_MAX","T10M_MIN","T10M_RANGE","TO3","TQV","TROPPB","TROPQ","YEAR","TROPT","TSOIL1","TSOIL2","TSOIL3","TSOIL4","TSOIL5","TSOIL6","TSURF","YEAR","TS_ADJ","TS_RANGE","U2M","U50M","V2M","V50M","Z0M"
108.025131,34.300369,2025,8,12,224,2025-08-12,24.37,49.85,28.5,16.44,35.63,1.32,34.29,92.33,2025,22.47,21.25,31.7,2.51,6.64,24.46,0.16,19.3,2025,0.02,40.7,37.87,0.47,29.07,36.9,1.93,0.64,2025,11.12,26.09,0.43,12.76,14.38,0.39,3.88,0.24,2025,3.64,4.39,0.38,1.43,4.01,0.04,2.16,28.44,2025,10.14,0.69,11.87,0,0,0,NA,73.6,2025,0,NA,66.83,41.4,18.73,2.86,0.15,2.71,2025,0.25,3.29,3.78,-0.67,-0.9,0.82,41.05,4.4,2025,6.72,17.74,3.56,0.25,0.18,22.79,14.41,3,2025,0,0.88,33.78,41.04,3.98,7.89,6.83,19.26,2025,27.7,3.81,0.16,0.33,2.67,2.36,0,0,2025,NA,NA,NA,8.03,16.34,NA,NA,NA,2025,81.25,0,0,0.58,12.2,1.06,100.32,0.16,2025,28.67,34.05,22.74,11.31,285.69,33.41,11.06,0,2025,-68.33,28.34,27.33,26.12,23.51,18.61,13.54,29.07,2025,29.46,22.67,-0.52,-0.76,-0.61,-1.22,0.07
108.025131,34.300369,2025,8,13,225,2025-08-13,26.7,47.23,28.43,14.97,35.86,1.44,32.9,92.61,2025,21.7,21.69,97.5,2.82,5.11,30.55,0.16,5.65,2025,0,102,37.75,0.46,29.24,98.9,2.16,0.71,2025,11.98,26.76,0.43,11.58,14.17,0.38,4.56,0.55,2025,4.01,5.35,0.5,1.53,4.85,0.04,2.35,28.77,2025,10.47,0.71,12,0,0,0,NA,80.98,2025,0,NA,66.87,41.38,19.85,3.35,0.37,2.98,2025,0.26,2.6,3.85,-1.61,0.25,0.91,41.02,3.49,2025,8.48,21.59,3.95,0.26,0.18,3.17,9.11,1.38,2025,1,0.91,32.66,41.01,3.43,8.57,5.9,20.86,2025,30.09,3.95,0.16,0.33,2.63,1.97,0,0,2025,NA,NA,NA,6.07,20.62,NA,NA,NA,2025,85.04,0,0,0.64,11.07,1.06,100.6,0.16,2025,28.59,34.39,22.72,11.67,286.97,25.35,13.22,0.01,2025,-63.16,28.82,27.78,26.15,23.52,18.68,13.55,29.24,2025,29.48,21.53,-1.1,-2.06,0.23,0.27,0.07
108.025131,34.300369,2025,8,14,226,2025-08-14,24.36,49.63,28.76,16.64,35.34,2.15,34.59,92.59,2025,22.7,22.7,93.3,4.19,8.54,21.87,0.15,25.74,2025,0,89.7,37.61,0.46,29.6,90.3,3.08,0.65,2025,11.02,25.71,0.43,12.86,12.64,0.37,5.54,0.18,2025,5.36,7.57,0.21,1.41,7.36,0.04,2.1,29.02,2025,10.72,0.68,11.6,0,0,0,NA,75.42,2025,0,NA,66.92,40.47,19.63,4.01,0.16,3.85,2025,0.39,3.29,3.92,-2.8,0.01,0.84,40.94,5.47,2025,5.56,15.84,3.38,0.39,0.26,27.67,23.04,1.83,2025,0,0.88,34.03,40.93,4.23,7.37,7.14,18.57,2025,26.32,3.56,0.15,0.33,2.16,1.31,0,0,2025,NA,NA,NA,10.39,13.97,NA,NA,NA,2025,80.7,0,0,0.58,12.58,1.06,100.58,0.15,2025,28.64,33.96,23.34,10.62,294.62,31.82,12.35,0.01,2025,-66.12,28.79,27.83,26.23,23.54,18.75,13.55,29.6,2025,29.35,20.84,-1.97,-3.8,-0.01,0.22,0.07
108.025131,34.300369,2025,8,15,227,2025-08-15,11.61,68.88,26.54,19.8,32.6,2.1,36.51,92.51,2025,23.17,22.21,104.1,4.56,8.31,3.17,0.17,90.01,2025,5.68,102.6,37.48,0.46,26.81,102.1,3.16,0.31,2025,5.52,24.26,0.43,15.73,10.39,0.44,5.26,1.49,2025,3.77,7.51,2.49,0.75,5.02,0.02,1.19,27.4,2025,9.1,0.65,11.06,0,0,0,NA,42.22,2025,0,NA,66.93,33.33,21.83,3.61,0.71,2.9,2025,0.7,4.77,3.98,-3.01,0.64,0.4,39.75,5.1,2025,0.41,3.31,1.84,0.7,0.46,96.17,81.37,13.03,2025,0,0.84,34.65,39.7,5.71,5.35,9.57,14.68,2025,19.96,3.82,0.18,0.33,2.44,0.62,0,0,2025,NA,NA,NA,10.46,1.15,NA,NA,NA,2025,85.23,0,0,0.28,15.44,1.07,100.52,0.17,2025,26.58,32.33,22.65,9.68,283.83,46.3,13.4,0.01,2025,-65.31,27.42,27.68,26.31,23.56,18.82,13.55,26.81,2025,27.08,11.5,-2,-4.27,0.44,1.08,0.07
108.025131,34.300369,2025,8,16,228,2025-08-16,21.68,66.41,27.47,19.97,33.52,1.54,36.33,92.42,2025,23.72,21.96,116.1,3.07,9.09,17.16,0.15,50.03,2025,2.58,108.1,37.34,0.46,28.66,109.6,2.25,0.58,2025,10.01,24.95,0.43,15.87,11.56,0.44,4.47,0.16,2025,4.31,5.83,0.32,1.31,5.51,0.04,2.08,27.74,2025,9.44,0.67,11.43,0,0,0,NA,71,2025,0,NA,66.96,38.31,21.13,3.24,0.13,3.11,2025,0.52,4.39,4.06,-1.98,0.7,0.76,39.49,5.93,2025,4.08,12.61,2.98,0.52,0.34,44.86,57.27,2.85,2025,0,0.87,34.85,39.46,4.83,6.6,7.94,17.02,2025,23.62,3.33,0.15,0.33,3.16,1.47,0,0,2025,NA,NA,NA,11.28,10.41,NA,NA,NA,2025,79.41,0,0,0.52,15.42,1.06,100.4,0.15,2025,27.28,32.42,22.27,10.15,286.59,42.95,11.82,0.01,2025,-68.36,27.88,27.12,26.2,23.59,18.89,13.56,28.66,2025,26.58,17.18,-1.38,-2.53,0.45,1.24,0.07
108.025131,34.300369,2025,8,17,229,2025-08-17,21.36,58.71,29.04,19.58,34.58,1.43,36.27,92.53,2025,24.31,24.06,147.4,3.07,10.69,14.48,0.16,48.61,2025,0.04,135.4,37.2,0.46,29.86,139.4,2.19,0.57,2025,9.86,24.74,0.43,15.48,10.52,0.4,4.06,0.84,2025,3.22,4.77,1.16,1.28,3.61,0.03,2,29.32,2025,11.02,0.67,11.36,0,0,0,NA,61.77,2025,0,NA,67.01,37.46,22.95,2.96,0.43,2.53,2025,0.43,4.73,4.13,-1.33,1.56,0.75,40.87,6.95,2025,2.9,10.68,3.05,0.43,0.28,49.44,47.43,2,2025,0,0.87,35.33,40.84,4.72,6.64,7.76,16.99,2025,23.77,3.45,0.16,0.33,2.02,1.41,0,0,2025,NA,NA,NA,13.68,7.69,NA,NA,NA,2025,81.9,0,0,0.51,15.01,1.06,100.51,0.16,2025,29.08,33.79,24.45,9.34,284,47.96,12.36,0.01,2025,-67.44,29.07,27.75,26.18,23.6,18.95,13.56,29.86,2025,29.23,14.51,-0.95,-1.56,0.96,2.44,0.07
108.025131,34.300369,2025,8,18,230,2025-08-18,24.47,52.16,30.72,18.71,38.63,2.06,35.98,92.42,2025,24.72,23.82,176.9,4.47,6.86,24.65,0.16,16.27,2025,0.01,172.3,37.05,0.46,31.67,173.3,3.11,0.66,2025,11.17,25.39,0.43,14.68,14.81,0.38,6.03,0.53,2025,5.5,7.38,0.92,1.44,6.46,0.04,2.26,31.23,2025,12.93,0.69,11.58,0,0,0,NA,77.24,2025,0,NA,67.01,43.32,22.44,4.34,0.21,4.13,2025,0.34,3.97,4.21,-0.35,2.99,0.87,42.39,4.59,2025,6.58,17.62,3.57,0.34,0.22,14.28,19.05,2.25,2025,0,0.9,35.54,42.38,3.96,7.62,6.47,18.92,2025,26.87,3.68,0.16,0.33,2.63,1.79,0,0,2025,NA,NA,NA,8.11,16.37,NA,NA,NA,2025,81.59,0,0,0.59,14.31,1.05,100.36,0.16,2025,30.72,37.26,24.31,12.95,280.26,39.18,12.43,0.01,2025,-67.25,30.44,28.44,26.32,23.62,19.02,13.57,31.67,2025,31.99,20.88,-0.27,-0.24,1.98,4.34,0.07
108.025131,34.300369,2025,8,19,231,2025-08-19,22.36,48.75,31.07,17.94,38.19,2.03,36.62,92.08,2025,24.5,24.34,189.4,4.63,9.76,17.41,0.16,44.84,2025,0.07,187.3,36.9,0.46,32.1,187.5,3.03,0.61,2025,10.29,24.9,0.42,14.05,13.85,0.37,4.7,1.22,2025,3.48,7.15,2.04,1.35,5.11,0.04,2.14,31.27,2025,12.97,0.67,11.4,0,0,0,NA,71.25,2025,0,NA,67.05,43.31,22.52,3.38,0.6,2.78,2025,0.36,4.38,4.28,0.38,2.92,0.8,41.46,6.31,2025,3.98,12.62,3.22,0.36,0.24,48.15,40.21,1.97,2025,0,0.89,35.73,41.44,4.14,7.25,6.83,18.07,2025,25.29,3.52,0.16,0.33,2.4,1.32,0,0,2025,NA,NA,NA,12.34,10.02,NA,NA,NA,2025,81.46,0,0,0.54,13.75,1.05,99.99,0.16,2025,31.02,36.91,25.35,11.56,275.3,42.83,10.9,0,2025,-70.67,30.99,29.18,26.6,23.66,19.09,13.57,32.11,2025,30.31,20.79,0.25,0.74,1.96,4.45,0.07
108.025131,34.300369,2025,8,20,232,2025-08-20,20.41,59.26,30.03,20.36,36.34,1.67,37.54,91.97,2025,25.19,24.36,137.4,3.46,8.59,15.69,0.17,62.84,2025,13.41,131.4,36.75,0.46,31.04,132.2,2.48,0.56,2025,9.5,24.65,0.43,16.46,11.98,0.46,5.35,0.92,2025,4.43,7.65,1.31,1.24,6.34,0.03,2,30.35,2025,12.05,0.67,11.37,0,0,0,NA,65.47,2025,0,NA,67.05,41.56,23.39,3.56,0.51,3.05,2025,0.33,5.01,4.36,-0.98,0.88,0.74,41.8,5.62,2025,3.88,11.83,3.17,0.33,0.22,55.95,72.49,5,2025,0,0.89,36.27,41.76,4.19,7.18,6.86,17.79,2025,25.68,3.8,0.17,0.33,3.84,0.97,0,0,2025,NA,NA,NA,10.96,9.45,NA,NA,NA,2025,82.72,0,0,0.49,15.75,1.05,99.88,0.17,2025,29.97,35.17,24.58,10.59,275.26,48.7,11.96,0.01,2025,-68.99,30.73,29.57,26.93,23.72,19.15,13.57,31.04,2025,30.85,18.17,-0.68,-1.17,0.6,1.27,0.07
108.025131,34.300369,2025,8,21,233,2025-08-21,8.55,67.98,24.61,17.91,29.73,2.43,36.56,92.54,2025,21.26,20.44,351.4,4.6,6.86,0.92,0.17,98.65,2025,3.51,357.8,36.6,0.47,25.36,355.5,3.49,0.23,2025,4.16,23.04,0.45,13.99,9.29,0.49,6.83,0.3,2025,6.53,9.29,0.4,0.59,8.89,0.02,1,25.08,2025,6.78,0.63,10.44,0,0,0,NA,30.52,2025,0,NA,67.05,33.58,20,4.6,0.19,4.41,2025,0.7,5.28,4.44,0.17,-2.17,0.31,39.09,4.1,2025,0.06,1.69,1.42,0.7,0.45,99.69,97.18,14.3,2025,0,0.84,34.16,39.03,6.34,4.1,10.7,12.34,2025,17.05,3.76,0.18,0.33,3.05,1.22,0,0,2025,NA,NA,NA,8.37,0.18,NA,NA,NA,2025,84.54,0,0,0.2,13.58,1.08,100.56,0.17,2025,24.43,28.73,20.67,8.06,277.39,50.93,11.33,0.01,2025,-72.72,26.77,28.22,27.06,23.79,19.21,13.58,25.36,2025,25.79,13.58,0.06,0.46,-1.51,-3.03,0.07
108.025131,34.300369,2025,8,22,234,2025-08-22,14.54,67.43,24.48,17.38,30.91,2.27,35.86,92.51,2025,20.93,20.28,67.7,4.22,9.04,6.33,0.17,93.03,2025,3.13,76.5,36.45,0.47,25.84,74.5,3.22,0.4,2025,6.84,24.62,0.45,13.5,10.63,0.45,5.1,1.41,2025,3.69,5.6,2.73,0.95,2.87,0.03,1.54,25.6,2025,7.3,0.68,11.37,0,0,0,NA,51.83,2025,0,NA,67.08,35.78,20.22,3.75,0.85,2.9,2025,0.37,4.97,4.52,-2.65,-0.74,0.54,37.98,5.69,2025,1.15,5.51,2.39,0.37,0.25,92.18,94.23,7.39,2025,0,0.91,33.56,37.92,4.41,6.96,7.25,17.37,2025,25.15,3.96,0.18,0.33,3.18,2.15,0,0,2025,NA,NA,NA,11.71,2.83,NA,NA,NA,2025,82.08,0,0,0.35,13.14,1.08,100.53,0.17,2025,24.11,29.6,20.25,9.35,280.79,48.97,11.82,0.01,2025,-72.61,26.34,26.86,26.73,23.85,19.28,13.58,25.84,2025,23.58,15.56,-1.91,-3.19,-0.46,-1.31,0.06
108.025131,34.300369,2025,8,23,235,2025-08-23,5.58,78.74,23.26,19.07,28.46,1.71,35.72,92.62,2025,21.16,19.89,1.6,3.37,4.37,0.77,0.17,96.67,2025,17.27,357,36.29,0.48,23.81,358.3,2.48,0.15,2025,2.82,22.96,0.47,14.98,8.57,0.57,3.95,1.05,2025,2.9,4.56,1.97,0.41,2.59,0.01,0.68,24.18,2025,5.88,0.63,10.46,0,0,0,NA,19.38,2025,0,NA,67.14,31.17,19.74,2.95,0.59,2.36,2025,0.75,5.26,4.6,0.06,-2.23,0.21,35.52,2.76,2025,0.07,1.21,0.91,0.75,0.49,97.56,95.42,25,2025,0,0.85,33.46,35.46,6.15,4.31,10.42,12.53,2025,17.23,3.74,0.18,0.33,3.68,2.18,0,0,2025,NA,NA,NA,5.38,0.2,NA,NA,NA,2025,86.44,0,0,0.13,14.44,1.08,100.64,0.17,2025,23.16,27.88,19.96,7.92,274.62,52.53,11.32,0.01,2025,-73.52,24.5,25.79,26.3,23.88,19.34,13.58,23.81,2025,18.64,11.43,0.08,-0.08,-1.55,-2.99,0.06
108.025131,34.300369,2025,8,24,236,2025-08-24,16.2,66.38,24,16.43,30.34,1.59,35.33,92.8,2025,20.21,18.19,49.6,3.06,11.88,3.83,0.16,85.34,2025,0.33,54.1,36.13,0.47,25.43,53,2.28,0.45,2025,7.48,23.54,0.47,12.71,12.15,0.46,4.58,0.95,2025,3.63,5.69,1.27,1,4.42,0.03,1.49,24.27,2025,5.97,0.65,10.56,0,0,0,NA,45.91,2025,0,NA,67.16,35.2,17.71,3.24,0.5,2.74,2025,0.64,4.25,4.68,-1.3,-0.98,0.61,37.06,7.11,2025,0.37,4.33,2.54,0.64,0.41,88.46,80.97,4.23,2025,0,0.88,32.82,37,5.5,5.06,9.15,14.39,2025,20.04,3.57,0.17,0.33,4.02,5.28,0,0,2025,NA,NA,NA,15.06,1.13,NA,NA,NA,2025,85.3,0,0,0.39,12.35,1.08,100.87,0.16,2025,23.69,29.26,18.49,10.77,288.34,40.43,11.58,0,2025,-72.02,25.31,25.35,25.8,23.87,19.4,13.59,25.43,2025,21.71,17.49,-0.94,-1.6,-0.68,-1.36,0.06
108.025131,34.300369,2025,8,25,237,2025-08-25,12.57,83.38,23.7,20.5,28.33,2.6,35.92,92.65,2025,22.1,20.64,67.6,4.92,9.58,2.4,0.16,96.31,2025,6.58,67.2,35.97,0.47,24.17,66.9,3.75,0.35,2025,6,23.32,0.47,16.37,7.69,0.51,5.43,2.43,2025,3,6.06,3.34,0.83,2.72,0.02,1.31,24.49,2025,6.19,0.65,10.74,0,0,0,NA,36.22,2025,0,NA,62.38,30.24,20.47,3.94,1.64,2.3,2025,0.6,5.36,3.03,-3.37,-1.44,0.42,37.29,5.78,2025,0.22,2.99,1.97,0.6,0.39,95.51,97.26,6.62,2025,0,0.78,34.19,37.25,5.65,5.1,9.38,13.94,2025,19.56,3.57,0.16,0.33,2.95,1.75,0,0,2025,NA,NA,NA,11.93,0.64,NA,NA,NA,2025,85.64,0,0,0.3,16.09,1.08,100.65,0.16,2025,23.56,28.05,20.72,7.33,279.43,53.39,11.66,0.01,2025,-71.88,24.62,25.26,25.47,23.83,19.46,13.59,24.17,2025,22.14,9.77,-2.34,-4.43,-0.98,-1.83,0.06
108.025131,34.300369,2025,8,26,238,2025-08-26,17.81,77.39,25.16,20.53,30.71,1.6,35.05,92.45,2025,22.84,20.53,113.5,3.82,13.01,4.92,0.17,97.61,2025,4.48,114.2,35.8,0.48,24.72,112.6,2.53,0.5,2025,8.19,23.13,0.47,16.42,10.18,0.49,4.19,0.31,2025,3.88,5.53,0.55,1.07,4.98,0.03,1.65,25.62,2025,7.32,0.65,10.49,0,0,0,NA,54.14,2025,0,NA,62.39,30.68,20.21,2.92,0.12,2.8,2025,0.57,4.65,3.08,-2.02,0.84,0.6,38.96,7.69,2025,0.5,4.8,2.99,0.57,0.37,97.45,97.78,1.76,2025,0,0.78,33.97,38.94,5.29,5.2,8.83,14.3,2025,20.25,3.76,0.18,0.32,2.07,1.64,0,0,2025,NA,NA,NA,16.4,1.4,NA,NA,NA,2025,83.17,0,0,0.43,15.81,1.07,100.43,0.17,2025,25.59,30.86,20.81,10.05,277.95,45.81,12.4,0.01,2025,-72.12,24.65,24.87,25.16,23.78,19.52,13.6,24.72,2025,25.63,10.47,-1.26,-2.98,0.57,1.3,0.06
108.025131,34.300369,2025,8,27,239,2025-08-27,12.89,73.27,25.15,19.66,31.12,1.87,36.08,92.49,2025,22.41,19.27,324.5,3.65,9.08,3.93,0.17,94.57,2025,9.96,322.4,35.63,0.48,25.42,324.1,2.75,0.36,2025,6.03,22.76,0.48,15.58,11.85,0.55,5.31,0.65,2025,4.66,7.26,0.65,0.82,6.61,0.02,1.35,25.2,2025,6.9,0.64,10.33,0,0,0,NA,41.29,2025,0,NA,62.42,34.52,19,3.57,0.35,3.22,2025,0.81,4.78,3.12,1.47,-2.03,0.44,39.24,5.58,2025,0.44,3.81,2.15,0.81,0.52,95.92,92.98,6.39,2025,0,0.78,33.93,39.19,5.37,4.95,9,13.76,2025,19.16,3.71,0.18,0.32,4.22,3.58,0,0,2025,NA,NA,NA,11.68,1.2,NA,NA,NA,2025,84.23,0,0,0.31,14.93,1.07,100.51,0.17,2025,25.27,30.28,19.44,10.84,271.75,49.59,11.17,0.01,2025,-74.27,25.61,25.26,24.96,23.72,19.57,13.6,25.41,2025,26.01,15.52,1.05,1.9,-1.36,-2.66,0.06
108.025131,34.300369,2025,8,28,240,2025-08-28,4.99,79.86,20.31,16.55,23.45,2.12,34.38,93.05,2025,18.43,17.49,351,4.78,3.84,0.81,0.16,99.25,2025,21.72,349.9,35.46,0.49,20.39,349.9,3.18,0.14,2025,2.52,22.55,0.51,12.69,5.96,0.65,4.62,1.5,2025,3.12,6.53,2.77,0.37,3.76,0.01,0.61,20.47,2025,2.17,0.64,10.09,0,0,0,NA,14.66,2025,0,NA,62.43,24.13,17.16,3.32,0.86,2.46,2025,0.89,4.21,3.17,0.54,-3.05,0.17,34.88,2.45,2025,0.06,1.15,0.8,0.89,0.58,98.79,99.8,26.3,2025,0,0.78,31.33,34.81,6.11,3.99,10.42,12.13,2025,16.97,3.68,0.18,0.32,3.12,1.53,0,0,2025,NA,NA,NA,4.79,0.2,NA,NA,NA,2025,85.59,0,0,0.12,12.21,1.1,101.24,0.16,2025,20.38,23.27,17.66,5.61,270.24,41.9,11.43,0.01,2025,-73.4,21.96,24.11,24.79,23.65,19.63,13.6,20.39,2025,17.41,6.97,0.36,0.73,-2.04,-4.6,0.06
108.025131,34.300369,2025,8,29,241,2025-08-29,6.42,81.99,19.24,15.92,22.52,1.08,33.49,93.35,2025,17.58,16.79,336.6,2.25,4.97,1,0.16,99.47,2025,10.99,339.6,35.29,0.49,19.48,337.6,1.55,0.18,2025,3.18,23.38,0.53,12.16,5.73,0.63,2.98,0.06,2025,2.92,4.76,0.09,0.47,4.67,0.01,0.75,19.65,2025,1.35,0.66,10.55,0,0,0,NA,18.97,2025,0,NA,62.45,24.75,16.25,2.12,0.04,2.08,2025,0.49,4.07,3.22,0.53,-1.29,0.22,34.19,3.07,2025,0.11,1.45,1.05,0.49,0.33,99.23,99.74,20.99,2025,0,0.81,30.65,34.12,5.13,5.42,8.67,14.71,2025,21.17,3.8,0.18,0.32,2.47,1.67,0,0,2025,NA,NA,NA,6.16,0.27,NA,NA,NA,2025,88.17,0,0,0.15,11.75,1.11,101.55,0.16,2025,19.23,22.1,16.95,5.15,279.99,40.67,12.42,0.01,2025,-68.49,20.6,22.49,24.26,23.57,19.68,13.61,19.48,2025,15.96,8.5,0.34,0.82,-0.91,-1.89,0.06
108.025131,34.300369,2025,8,30,242,2025-08-30,6.58,87.31,19.01,16.72,22.99,1.06,33,93.18,2025,17.86,16.55,78.9,2.39,5.44,0.3,0.17,91.85,2025,0.73,71.5,35.12,0.5,19.44,72.9,1.6,0.19,2025,3.26,24.11,0.53,12.8,6.44,0.55,2.97,0.49,2025,2.48,4.86,0.51,0.48,4.35,0.01,0.71,19.77,2025,1.47,0.69,11.07,0,0,0,NA,18.21,2025,0,NA,62.48,24.67,16.3,2.02,0.4,1.62,2025,0.27,3.9,3.27,-0.52,-0.16,0.23,34.99,3.24,2025,0.02,1.14,1.09,0.27,0.18,99.63,82.66,19.32,2025,0,0.85,30.69,34.93,4.37,6.7,7.18,16.92,2025,25.77,3.89,0.17,0.32,1.76,1.49,0,0,2025,NA,NA,NA,6.53,0.05,NA,NA,NA,2025,88.7,0,0,0.16,12.57,1.1,101.34,0.17,2025,18.98,22.6,16.74,5.86,284.5,37.84,12.07,0.01,2025,-68.02,20.18,21.65,23.63,23.46,19.72,13.61,19.44,2025,17.65,8.37,-0.32,-0.86,-0.11,-0.17,0.06
108.025131,34.300369,2025,8,31,243,2025-08-31,22.63,77.09,21.27,16.56,28.31,0.99,32.01,92.77,2025,18.92,15.61,152.2,2.3,7.43,22.12,0.15,30.61,2025,0.02,142.6,34.95,0.5,22.21,146.6,1.6,0.65,2025,10.15,24.64,0.52,12.74,12.7,0.51,2.96,0.29,2025,2.67,4.95,0.49,1.31,4.46,0.03,1.84,21.96,2025,3.66,0.7,11.02,0,0,0,NA,76.06,2025,0,NA,62.53,32.61,15.16,2.11,0.24,1.87,2025,0.22,2.46,3.32,-0.46,0.7,0.8,37.96,4.92,2025,5.23,15.2,3.17,0.21,0.14,32.96,27.84,3.38,2025,0,0.87,30.54,37.92,3.63,7.39,5.9,18.74,2025,29,3.47,0.15,0.32,3.99,6.17,0,0,2025,NA,NA,NA,9.13,13.49,NA,NA,NA,2025,86.95,0,0,0.54,12.33,1.09,100.85,0.15,2025,21.39,27.51,16.13,11.38,292.93,23.88,10.4,0,2025,-71.4,21.9,21.75,23.11,23.32,19.77,13.61,22.21,2025,23.59,17.45,-0.3,-0.6,0.39,1.14,0.06
108.025131,34.300369,2025,9,1,244,2025-09-01,25.25,68.3,22.84,15.98,30.4,1.7,30.83,92.43,2025,19.41,16.63,83.7,3.78,3.91,33,0.17,4.06,2025,0.13,89.7,34.79,0.49,22.82,86.2,2.57,0.73,2025,11.36,25.4,0.5,12.31,13.77,0.49,5.21,0.24,2025,4.97,7.92,0.35,1.46,7.57,0.04,2.09,23.52,2025,5.22,0.73,11.42,0,0,0,NA,79,2025,0,NA,62.56,32.94,14.06,3.54,0.16,3.38,2025,0.13,2.36,3.37,-2.08,-0.14,0.9,38.42,2.7,2025,8.66,21.34,3.97,0.13,0.09,5.11,2.82,2.35,2025,1,0.91,30.66,38.41,2.47,8.95,4.02,21.38,2025,33.32,4,0.17,0.32,4.4,6.55,0,0,2025,NA,NA,NA,4.59,20.66,NA,NA,NA,2025,86.06,0,0,0.61,11.91,1.08,100.45,0.17,2025,23.12,29.87,17.82,12.05,289.33,23.79,10.39,0,2025,-71.39,22.52,22.35,22.89,23.17,19.81,13.62,22.82,2025,24.59,18.88,-1.39,-3.03,-0.01,-0.34,0.06
108.025131,34.300369,2025,9,2,245,2025-09-02,4.21,85.03,20.29,17.65,23.95,1.99,33.91,92.44,2025,18.97,17.72,37.3,4.45,3.41,0.46,0.16,93.68,2025,7.42,44,34.62,0.49,20.18,41.6,3.09,0.12,2025,2.13,22.49,0.5,13.73,6.23,0.55,4.81,1.94,2025,2.87,5.91,2.33,0.32,3.58,0.01,0.45,20.83,2025,2.53,0.65,10.32,0,0,0,NA,7.33,2025,0,NA,62.61,25.33,16.34,3.41,0.94,2.47,2025,0.92,4.55,3.43,-1.38,-1.55,0.15,36.28,2.09,2025,0.04,0.8,0.64,0.92,0.6,99.49,86.81,22.32,2025,0,0.81,31.91,36.23,4.82,5.5,8.11,14.37,2025,20.79,3.41,0.17,0.32,1.75,0.95,0,0,2025,NA,NA,NA,4.11,0.1,NA,NA,NA,2025,88.13,0,0,0.1,13.47,1.09,100.47,0.16,2025,20.61,23.57,18.48,5.09,277.25,45.9,11.63,0.01,2025,-71.2,21.08,22.3,22.82,23.02,19.84,13.62,20.18,2025,20.33,8.99,-0.97,-1.63,-1,-2.14,0.06
